datetime,open,high,low,close,volume,date,bb_bbm,bb_bbh,bb_bbl,bb_vm,bb_vh,bb_vl,rsi
1638331200000,58368.8,58391.93,57694.1,57813.66,7077.563,2021-12-01 04:00:00,57661.85000000008,58938.647053407,56385.052946593125,6303.572570000021,11297.379058472548,1309.7660815274949,52.70840559846647
1638333000000,57813.67,57971.37,57400.44,57672.08,5199.519,2021-12-01 04:30:00,57708.30250000008,58913.605063120056,56502.999936880085,6305.1356000000205,11298.571807389317,1311.6993926107245,51.167446959603396
1638334800000,57672.08,57794.45,57211.59,57442.52,4740.331,2021-12-01 05:00:00,57746.21600000008,58864.87407896996,56627.55792103019,6318.6964100000205,11306.01950652961,1331.3733134704314,48.682250420449314
1638336600000,57442.07,57789.0,57261.48,57447.5,4161.429,2021-12-01 05:30:00,57760.66800000008,58855.800541317614,56665.53545868255,6194.055450000021,11076.891426275879,1311.2194737241598,48.74041517322317
1638338400000,57447.5,57812.99,57311.24,57317.67,3169.09,2021-12-01 06:00:00,57763.009500000066,58854.135754952986,56671.883245047145,6140.294930000021,11026.543496925797,1254.0463630742445,47.2372480462247
1638340200000,57318.34,57412.34,56881.0,57135.99,5467.703,2021-12-01 06:30:00,57739.469000000056,58862.89692060049,56616.04107939963,6128.429980000021,11014.856805005707,1242.0031549943333,45.13932361756518
1638342000000,57135.98,57573.93,57040.67,57477.74,3000.667,2021-12-01 07:00:00,57715.318000000065,58839.44596519469,56591.19003480544,6128.026400000021,11014.709863326003,1241.3429366740354,49.66765787717474
1638343800000,57477.74,57477.74,57201.91,57305.24,1845.39,2021-12-01 07:30:00,57687.68500000008,58823.54424270957,56551.82575729056,6081.358900000021,10986.400360370808,1176.3174396292336,47.53483603890803
1638345600000,57305.23,57455.23,57031.17,57288.29,3181.965,2021-12-01 08:00:00,57648.45050000008,58782.57203717659,56514.328962823565,6033.104840000021,10942.694730961382,1123.5149490386557,47.31981092563253
1638347400000,57292.97,57320.03,56768.69,56975.0,4190.9670000000015,2021-12-01 08:30:00,57578.60650000008,58697.872326620214,56459.340673379935,5953.0011700000205,10826.513302743242,1079.4890372567952,43.41105098524068
1638349200000,56978.06,57587.91,56669.49,57544.19,7522.033,2021-12-01 09:00:00,57536.819000000076,58593.976052412196,56479.661947587956,5909.0290400000185,10748.227816130131,1069.8302638699051,51.2843994138021
1638351000000,57544.19,57715.0,57256.02,57607.12,4167.572,2021-12-01 09:30:00,57495.42400000008,58470.28926669321,56520.55873330693,5895.424250000019,10737.586472410609,1053.2620275894278,52.07826240009672
1638352800000,57607.1,57608.95,57051.0,57140.1,3579.926,2021-12-01 10:00:00,57397.01050000008,58042.420051748224,56751.60094825192,5751.2971800000205,10443.413238014811,1059.181121985227,46.077226149492596
1638354600000,57140.1,57290.0,56951.18,57035.13,2937.163,2021-12-01 10:30:00,57385.76650000008,58047.94883984293,56723.584160157225,5709.4230800000205,10407.777505613516,1011.0686543865213,44.826901238127725
1638356400000,57037.14,57139.97,56864.0,56959.79,2430.232,2021-12-01 11:00:00,57367.792500000076,58055.25161245969,56680.33338754048,5629.620850000018,10315.205108449749,944.0365915502887,43.90601562706809
1638358200000,56959.79,57413.65,56941.64,57313.6,3541.487,2021-12-01 11:30:00,57392.72900000008,58032.69417279055,56752.7638272096,5545.534350000018,10192.225978382594,898.8427216174432,49.18541507082777
1638360000000,57313.6,57387.0,57130.0,57151.03,2853.141,2021-12-01 12:00:00,57396.04000000008,58030.25796782245,56761.8220321777,5438.867740000017,10023.294170597928,854.4413094021065,46.9966934788504
1638361800000,57151.04,57464.46,57025.28,57425.83,4993.97,2021-12-01 12:30:00,57397.42400000008,58031.77513879053,56763.07286120963,5448.781160000017,10031.162518611674,866.3998013883593,50.96851931219186
1638363600000,57425.82,57488.02,57175.0,57206.25,2502.373,2021-12-01 13:00:00,57381.23650000008,58017.74843795549,56744.72456204468,5444.833690000017,10029.580880078312,860.0864999217201,47.880989994597684
1638365400000,57206.25,57285.4,57019.7,57103.93,2631.234000000001,2021-12-01 13:30:00,57318.13300000008,57777.09616749043,56859.169832509724,5434.727180000017,10024.548728574038,844.9056314259973,46.46839021293665
1638367200000,57103.93,57184.02,56831.22,56913.86,3587.595,2021-12-01 14:00:00,57273.14300000008,57704.569377117645,56841.71662288253,5434.115690000018,10024.179206722403,844.0521732776315,43.878701820134275
1638369000000,56912.5,56983.3,56766.31,56814.97,2835.388,2021-12-01 14:30:00,57230.28750000008,57664.95599085697,56795.619009143185,5427.378220000018,10020.75563139818,834.0008086018561,42.55004330680728
1638370800000,56814.54,57129.55,56710.0,56958.06,3629.124,2021-12-01 15:00:00,57206.06450000008,57644.70184173904,56767.42715826113,5408.381310000018,10005.226907705843,811.5357122941914,45.13865919289668
1638372600000,56957.19,57120.0,56860.07,56977.78,1756.27,2021-12-01 15:30:00,57182.578500000076,57617.27482071126,56747.882179288914,5404.539520000018,10004.274299764598,804.8047402354367,45.50310418088208
1638374400000,56977.77,57350.0,56858.87,57175.19,4436.867,2021-12-01 16:00:00,57175.45450000009,57605.70891432705,56745.200085673125,5433.264050000018,10017.872343684252,848.6557563157829,49.14514576029953
1638376200000,57175.19,57293.86,57071.24,57205.42,2408.254,2021-12-01 16:30:00,57178.92600000008,57608.9710589007,56748.880941099465,5433.786550000018,10018.047068053587,849.5260319464496,49.69951482878507
1638378000000,57205.42,57760.0,56901.0,57654.45,9604.67,2021-12-01 17:00:00,57187.76150000008,57648.188629999866,56727.3343700003,5505.702690000018,10098.412905457779,912.9924745422568,57.16835585893251
1638379800000,57653.26,57865.0,56819.0,56957.12,13453.095,2021-12-01 17:30:00,57170.355500000085,57637.96658563412,56702.744414366054,5622.817470000018,10267.08256643341,978.5523735666266,45.79587785443199
1638381600000,56957.13,57120.0,56750.0,57000.22,5493.7069999999985,2021-12-01 18:00:00,57155.952000000085,57625.88581722635,56686.01818277383,5649.842410000019,10285.406539095511,1014.2782809045268,46.50421911288691
1638383400000,57000.23,57215.04,56907.15,57134.89,3115.489,2021-12-01 18:30:00,57163.94650000008,57626.679836555624,56701.21316344453,5661.054440000021,10289.113172421312,1032.9957075787254,48.75751726344625
1638385200000,57134.88,57218.5,57018.71,57086.11,2367.376,2021-12-01 19:00:00,57141.042500000076,57570.36574440207,56711.71925559809,5652.805050000021,10285.989269383135,1019.6208306169057,47.969349661993725
1638387000000,57084.94,57113.06,56870.0,57001.01,2385.173,2021-12-01 19:30:00,57110.73700000008,57486.397655210174,56735.07634479,5656.0816000000195,10286.837324218659,1025.3258757813783,46.55544563591218
1638388800000,57001.01,57037.82,56800.0,56885.89,2329.975,2021-12-01 20:00:00,57098.02650000008,57485.858291064025,56710.19470893611,5663.329300000019,10288.302801231112,1038.3557987689285,44.63866166032604
1638390600000,56885.89,57263.54,56862.31,57187.6,3906.293,2021-12-01 20:30:00,57105.65000000008,57494.230127629984,56717.06987237018,5598.0067500000205,10201.153226141982,994.8602738580566,50.40219424165954
1638392400000,57187.61,57409.34,57089.7,57265.01,5029.532,2021-12-01 21:00:00,57120.91100000008,57509.352780843576,56732.469219156585,5579.140720000019,10180.712035138968,977.5694048610704,51.78901465561184
1638394200000,57265.0,57312.55,57033.29,57127.58,3164.142000000001,2021-12-01 21:30:00,57111.61000000008,57489.927416555125,56733.29258344505,5576.873170000021,10179.57797358252,974.1683664175188,49.160885973601296
1638396000000,57127.58,57490.0,57072.67,57374.37,3781.496,2021-12-01 22:00:00,57122.777000000075,57517.90107716176,56727.652922838395,5592.7205000000195,10186.479605053906,998.9613949461328,53.70428107325308
1638397800000,57374.38,57999.97,57369.37,57677.9,10328.278,2021-12-01 22:30:00,57135.38050000008,57581.19630094017,56689.56469905997,5663.822270000021,10275.268260600864,1052.3762793991746,58.604287413992864
1638399600000,57677.26,58555.0,57668.92,58523.46,13477.183,2021-12-01 23:00:00,57201.241000000075,57953.40437918362,56449.077620816526,5767.747760000019,10436.64458413384,1098.8509358661997,68.58079422738386
1638401400000,58523.46,58777.0,58204.7,58578.96,12955.878,2021-12-01 23:30:00,57274.99250000008,58235.055339830775,56314.92966016938,5871.491720000021,10583.49808817366,1159.4853518263815,69.107072501926
1638403200000,58578.97,58876.62,58314.85,58530.59,10057.661,2021-12-02 00:00:00,57355.82900000008,58444.3161048317,56267.341895168436,5911.012300000019,10641.35416808517,1180.6704319148696,68.03743660385481
1638405000000,58530.59,58800.0,58341.95,58650.25,7596.945,2021-12-02 00:30:00,57447.59300000008,58642.465840126875,56252.720159873264,5927.568400000019,10660.883789929158,1194.2530100708802,69.30323258397883
1638406800000,58650.14,59100.0,58585.95,58831.94,11043.708,2021-12-02 01:00:00,57541.28700000008,58855.8065522292,56226.76744777094,6007.027300000021,10758.830624481652,1255.2239755183866,71.17017460788121
1638408600000,58831.94,58891.89,58437.0,58476.93,6082.571,2021-12-02 01:30:00,57616.244500000066,58964.229916407676,56268.25908359244,6028.5105300000205,10775.748277746015,1281.2727822540235,63.095404579191296
1638410400000,58476.39,58633.0,58370.0,58379.56,4008.245,2021-12-02 02:00:00,57676.463000000076,59047.660982784684,56305.265017215446,6035.882050000019,10779.4032218814,1292.3608781186376,61.04950850133277
1638412200000,58379.56,58641.89,58040.0,58059.43,6845.693,2021-12-02 02:30:00,57719.163500000075,59082.19212047713,56356.13487952301,6070.7057000000195,10807.256439486851,1334.154960513186,54.762357847355936
1638414000000,58059.44,58162.74,57616.93,57847.89,10811.074,2021-12-02 03:00:00,57728.83550000008,59092.635105824775,56365.03589417537,6149.420210000019,10898.671841689247,1400.1685783107926,51.02306845968982
1638415800000,57847.89,57997.0,57450.0,57522.89,6435.482,2021-12-02 03:30:00,57757.12400000005,59078.533155078294,56435.71484492183,6171.130400000019,10916.676459769602,1425.5843402304354,45.84385712165904
1638417600000,57522.89,57580.56,57055.55,57520.95,10725.341,2021-12-02 04:00:00,57783.160500000056,59063.77966915518,56502.541330844935,6104.812820000018,10738.597319808703,1471.0283201913323,45.81396216246392
1638419400000,57520.95,57751.66,57420.0,57476.3,6274.108,2021-12-02 04:30:00,57800.231000000065,59054.663777626876,56545.79822237324,6079.926960000021,10706.046583350568,1453.80733664947,45.08525050296635
1638421200000,57476.3,57506.66,56775.47,56995.85,9635.052,2021-12-02 05:00:00,57795.718000000066,59060.99746439224,56530.43853560789,6114.424500000019,10754.044182605761,1474.8048173942761,38.0685134543167
1638423000000,56995.84,57280.0,56630.65,56835.21,8456.664,2021-12-02 05:30:00,57787.42800000006,59075.39546433003,56499.460535670085,6167.099830000018,10803.109272071311,1531.0903879287252,36.04839503126946
1638424800000,56835.21,57050.0,56500.0,56599.99,10083.022,2021-12-02 06:00:00,57773.13300000008,59106.35858059495,56439.90741940519,6204.469280000018,10856.803232686783,1552.1353273132545,33.26482952144711
1638426600000,56600.0,57055.74,56560.0,57011.99,4912.712,2021-12-02 06:30:00,57764.35250000006,59115.08563963332,56413.6193603668,6200.848970000018,10854.045780776954,1547.652159223082,41.74929271242793
1638428400000,57012.0,57169.02,56684.95,56929.99,5220.892,2021-12-02 07:00:00,57747.601500000055,59130.613141425965,56364.58985857416,6207.297130000018,10858.68437099032,1555.9098890097187,40.64179262078591
1638430200000,56930.0,57135.0,56750.0,57093.51,3226.888,2021-12-02 07:30:00,57745.89800000006,59132.04063286746,56359.755367132646,6205.876330000019,10858.151957077,1553.6007029230375,43.84109291018016
1638432000000,57093.51,57285.0,57006.46,57204.0,3222.678,2021-12-02 08:00:00,57737.37950000005,59134.60003263175,56340.15896736836,6211.521650000021,10859.82967104098,1563.2136289590565,45.96053731565422
1638433800000,57204.01,57250.0,57061.31,57209.29,2115.452,2021-12-02 08:30:00,57713.94900000006,59129.96362044174,56297.93437955838,6209.106830000021,10859.478969235686,1558.734690764354,46.065488540849294
1638435600000,57209.28,57224.54,56913.47,57032.9,4775.302,2021-12-02 09:00:00,57639.421000000046,59033.90429155452,56244.93770844557,6234.639520000021,10870.035889326733,1599.243150673307,43.06233822744122
1638437400000,57032.91,57196.24,56730.0,57048.42,3965.834,2021-12-02 09:30:00,57562.89400000005,58909.91584592709,56215.87215407302,6258.792580000019,10875.97591056182,1641.6092494382183,43.411904006294755
1638439200000,57048.42,57414.33,56810.65,57337.79,4569.9079999999985,2021-12-02 10:00:00,57503.25400000005,58777.25846917774,56229.249530822366,6274.851630000019,10883.331958960069,1666.3713010399715,49.622233745625714
1638441000000,57337.78,57428.49,57105.61,57249.03,2896.001,2021-12-02 10:30:00,57433.19300000005,58596.4897017201,56269.89629828,6277.902970000021,10884.043493257388,1671.7624467426513,47.88623756018843
1638442800000,57245.85,57274.21,56866.32,56940.26,4364.403,2021-12-02 11:00:00,57338.60900000006,58325.9147472257,56351.303252774414,6278.051370000021,10884.130002516406,1671.9727374836355,42.33743257073781
1638444600000,56940.26,57219.22,56940.26,56996.13,2127.177,2021-12-02 11:30:00,57264.56900000005,58111.41514032593,56417.72285967418,6263.824730000021,10880.492817892393,1647.1566421076504,43.610683018049315
1638446400000,56996.13,56996.14,55800.0,55982.1,20979.375,2021-12-02 12:00:00,57144.69600000005,58004.91376431609,56284.47823568402,6391.394480000021,11231.277145856202,1551.5118141438388,30.46299739435448
1638448200000,55982.1,56527.5,55859.05,56328.39,8019.736,2021-12-02 12:30:00,57058.14400000005,57880.295474002814,56235.99252599729,6440.790640000021,11271.825085423792,1609.75619457625,37.403347248037456
1638450000000,56328.4,56598.2,56238.9,56596.23,5548.73,2021-12-02 13:00:00,56995.56100000006,57755.9554229313,56235.16657706882,6474.028910000021,11287.344780187816,1660.7130398122245,42.20791098692456
1638451800000,56596.23,56699.0,56449.88,56497.63,4070.141,2021-12-02 13:30:00,56944.298000000046,57693.73777680201,56194.8582231981,6500.7310800000205,11293.18535988424,1708.276800115801,40.96148998990896
1638453600000,56497.63,56977.0,56485.35,56841.48,6059.726,2021-12-02 14:00:00,56910.32450000006,57612.216220030976,56208.43277996913,6543.43871000002,11312.687220355625,1774.1901996444187,46.85544077323884
1638455400000,56841.47,56986.62,56746.01,56925.47,3154.959000000001,2021-12-02 14:30:00,56882.78300000005,57535.1617808268,56230.40421917331,6503.4125300000205,11284.121216743242,1722.703843256797,48.21536671279432
1638457200000,56925.47,56925.48,56574.08,56764.11,4749.703,2021-12-02 15:00:00,56871.19600000005,57523.362287295706,56219.0297127044,6517.596670000021,11290.971330754706,1744.2220092453344,45.79104638297881
1638459000000,56764.1,56764.1,56343.0,56680.0,5622.137,2021-12-02 15:30:00,56863.43550000006,57520.80309008037,56206.067909919744,6558.584430000021,11306.428175996303,1810.7406840037336,44.53405246389808
1638460800000,56683.67,56978.0,56617.02,56892.56,4170.196,2021-12-02 16:00:00,56878.06400000006,57524.25678659317,56231.871213406936,6566.685670000021,11309.753641427737,1823.6176985723014,48.389784742073914
1638462600000,56892.56,56967.08,56633.0,56833.48,2982.883,2021-12-02 16:30:00,56869.13850000006,57512.6109323233,56225.666067676815,6487.103570000019,11222.8656514216,1751.3414885784396,47.40342845662237
1638464400000,56833.47,57188.87,56762.32,57175.63,4867.697,2021-12-02 17:00:00,56881.42050000005,57538.30725429487,56224.53374570524,6400.357610000021,11085.268006977949,1715.447213022091,53.33575575432191
1638466200000,57175.62,57213.12,56920.72,56967.69,3725.997,2021-12-02 17:30:00,56875.12950000005,57526.154841571326,56224.10415842879,6380.991000000021,11072.90856126495,1689.0734387350894,49.66917862861978
1638468000000,56967.69,57123.0,56769.0,56801.85,2735.013,2021-12-02 18:00:00,56855.022000000055,57488.788175346286,56221.25582465382,6350.976950000021,11056.502039801411,1645.4518601986276,46.89999894215615
1638469800000,56804.04,56890.03,56600.0,56722.04,5097.019,2021-12-02 18:30:00,56830.659500000045,57445.24970386602,56216.06929613408,6358.065980000019,11061.16198058489,1654.9699794151493,45.582898777366715
1638471600000,56722.03,56830.27,56450.0,56559.84,3694.978,2021-12-02 19:00:00,56807.00650000006,57425.045056564326,56188.96794343581,6349.726420000021,11056.796164580614,1642.6566754194253,42.94340483982442
1638473400000,56560.39,56686.15,56487.95,56590.0,2562.4970000000008,2021-12-02 19:30:00,56784.08550000008,57398.6035526625,56169.567447337635,6262.738710000021,10958.60256860276,1566.8748513972766,43.5974126374487
1638475200000,56592.32,56656.79,56070.24,56446.28,8767.114,2021-12-02 20:00:00,56739.510000000075,57315.00049753156,56164.019502468575,6284.047780000018,10986.388417635964,1581.7071423640714,41.175352325210255
1638477000000,56446.27,56600.0,56256.1,56350.01,4841.42,2021-12-02 20:30:00,56694.55900000008,57243.673621062975,56145.44437893715,6290.0988800000205,10990.189337162636,1590.008422837399,39.58879781578929
1638478800000,56350.01,56497.26,56046.2,56454.39,5672.252,2021-12-02 21:00:00,56670.26550000006,57216.73471590164,56123.79628409848,6307.971200000017,11002.27670658669,1613.6656934133434,42.18975663169669
1638480600000,56454.38,56630.0,56285.81,56548.28,4535.219,2021-12-02 21:30:00,56647.873000000065,57175.47272107003,56120.273278930115,6297.8160100000205,10994.846299844896,1600.7857201551394,44.504283312742736
1638482400000,56550.0,56650.0,56108.43,56137.96,4771.747,2021-12-02 22:00:00,56655.666000000056,57147.062029985136,56164.26997001499,6301.528860000017,10997.204434643703,1605.8532853563293,37.44802675813293
1638484200000,56137.92,56521.09,56131.85,56477.39,3723.026,2021-12-02 22:30:00,56663.11600000006,57138.702583794315,56187.52941620581,6244.709150000017,10936.863479078631,1552.554820921403,45.18988923171243
1638486000000,56477.4,56770.0,56333.0,56501.01,5852.566,2021-12-02 23:00:00,56658.35500000006,57138.41005293575,56178.299947064384,6173.820900000017,10817.566089865932,1530.0757101340994,45.693586864250534
1638487800000,56501.0,57212.07,56373.33,57105.48,10323.093,2021-12-02 23:30:00,56688.74750000008,57200.19220436613,56177.30279563402,6221.433220000017,10883.034028283944,1559.83241171609,56.66832665716426
1638489600000,57107.21,57394.99,56500.0,56653.79,12879.014,2021-12-03 00:00:00,56679.36300000008,57186.11971906068,56172.60628093945,6256.896410000017,10955.374757053854,1558.4180629461798,48.74160911482566
1638491400000,56653.27,56722.82,56151.15,56536.6,10919.459,2021-12-03 00:30:00,56659.91950000008,57157.16460785745,56162.674392142704,6313.684900000018,11033.805699674793,1593.5641003252426,46.90829288038312
1638493200000,56536.61,56768.69,56250.0,56300.73,7340.304,2021-12-03 01:00:00,56636.750500000075,57155.149742252695,56118.35125774744,6299.792170000017,11014.823609656809,1584.7607303432242,43.37225912904282
1638495000000,56300.73,56447.86,56039.96,56374.21,7427.437,2021-12-03 01:30:00,56621.461000000076,57151.757236178586,56091.16476382155,6309.1819400000195,11025.514538778101,1592.8493412219336,44.76904693523734
1638496800000,56374.2,56605.98,56300.01,56552.64,4696.339,2021-12-03 02:00:00,56604.46500000006,57120.51439152098,56088.415608479154,6166.2859900000185,10709.675267329705,1622.89671267033,48.115771515143315
1638498600000,56552.64,56698.0,56476.34,56613.3,3002.5959999999995,2021-12-03 02:30:00,56593.45600000008,57098.775918037274,56088.13608196287,5966.009220000018,10191.932090278951,1740.0863497210848,49.24183420661346
1638500400000,56613.3,56638.97,56181.77,56228.78,3546.1,2021-12-03 03:00:00,56546.11350000008,56999.098460103756,56093.12853989639,5694.6802800000205,9120.471889370081,2268.8886706299554,42.88763895416242
1638502200000,56228.77,56785.25,56177.0,56745.01,4551.912,2021-12-03 03:30:00,56534.97950000008,56955.771758398616,56114.18724160153,5574.9252400000205,8824.738225826899,2325.112254173137,51.86757190479435
1638504000000,56745.01,56973.77,56626.88,56797.66,7125.8269999999975,2021-12-03 04:00:00,56534.770000000055,56955.03442322566,56114.50557677446,5559.151740000018,8797.550883326712,2320.752596673325,52.68468937263441
1638505800000,56798.06,56881.59,56527.59,56650.0,3026.509,2021-12-03 04:30:00,56531.168000000056,56946.15217778657,56116.18382221356,5520.915980000021,8766.412050529652,2275.419909470386,50.11509566769969
1638507600000,56650.0,57033.28,56572.14,57023.23,5981.206,2021-12-03 05:00:00,56554.33750000006,57021.59026943447,56087.08473056564,5538.6946800000205,8781.793068985118,2295.596291014919,55.961762293414644
1638509400000,57025.2,57244.0,56888.0,57058.95,5553.917,2021-12-03 05:30:00,56577.78500000005,57094.310315709874,56061.25968429024,5512.701970000019,8745.140384518016,2280.263555482022,56.48738481135789
1638511200000,57058.95,57063.87,56811.04,56837.67,2441.878,2021-12-03 06:00:00,56597.35450000005,57122.060007964385,56072.64899203572,5466.34512000002,8709.232852288147,2223.457387711892,52.321212513007964
1638513000000,56837.67,57073.69,56837.67,56904.82,2038.8,2021-12-03 06:30:00,56625.09500000005,57153.21323972398,56096.976760276135,5434.73793000002,8695.426587857186,2174.049272142855,53.44337509847024
1638514800000,56904.83,56904.83,56665.03,56761.42,2261.968,2021-12-03 07:00:00,56640.44650000006,57165.665561573485,56115.22743842661,5409.95430000002,8685.212912019106,2134.695687980935,50.69915391988085
1638516600000,56761.43,56933.64,56630.0,56877.5,2093.12,2021-12-03 07:30:00,56656.90750000005,57190.11584969469,56123.69915030542,5389.27121000002,8678.848223672507,2099.694196327532,52.811450025380275
1638518400000,56877.5,56937.87,56550.05,56560.54,3067.747000000001,2021-12-03 08:00:00,56678.03650000006,57158.162986543,56197.91001345712,5388.25778000002,8678.534151730186,2097.981408269853,46.90228438905772
1638520200000,56560.54,56674.83,56391.0,56513.57,2805.273,2021-12-03 08:30:00,56679.845500000076,57157.19903302153,56202.49196697863,5361.63348000002,8661.9160038641,2061.350956135943,46.07946170866124
1638522000000,56513.56,56645.86,56444.75,56513.68,2696.006,2021-12-03 09:00:00,56680.479000000065,57156.914260728176,56204.043739271954,5358.586870000021,8661.187288899442,2055.9864511005994,46.08184734406253
1638523800000,56514.98,56798.92,56509.33,56539.44,2602.1020000000008,2021-12-03 09:30:00,56652.17700000006,57089.943804078524,56214.41019592159,5366.153990000021,8661.555153974014,2070.7528260260274,46.67682913610508
1638525600000,56539.74,56748.0,56483.65,56538.03,2266.786,2021-12-03 10:00:00,56646.38900000006,57086.969478624655,56205.80852137547,5357.002200000021,8659.719124018024,2054.285275982017,46.64648704197925
1638527400000,56538.03,56630.5,56399.68,56537.13,2518.907,2021-12-03 10:30:00,56646.41550000005,57086.969624084784,56205.8613759153,5340.281600000021,8653.076638105582,2027.4865618944605,46.62565282363701
1638529200000,56537.14,56612.94,56440.37,56475.74,1532.487,2021-12-03 11:00:00,56655.16600000005,57074.34136130492,56235.99063869516,5280.3861400000205,8607.309058225223,1953.4632217748199,45.144489919962304
1638531000000,56475.74,56517.66,56101.81,56295.79,5592.177,2021-12-03 11:30:00,56651.245000000046,57082.16199159945,56220.328008400655,5294.63219000002,8619.809138099692,1969.4552419003487,41.0299800571086
1638532800000,56295.78,56342.85,56118.88,56308.39,3199.689000000001,2021-12-03 12:00:00,56639.03250000005,57093.6292378063,56184.435762193796,5290.829820000021,8618.182066857702,1963.4775731423406,41.432487130239394
1638534600000,56308.4,56565.52,56251.0,56361.8,4222.239000000001,2021-12-03 12:30:00,56626.457500000055,57096.84543673322,56156.06956326689,5303.68058000002,8624.392735704949,1982.9684242950918,43.20223028275221
1638536400000,56361.79,56695.74,56283.46,56673.85,3858.131,2021-12-03 13:00:00,56648.71100000005,57082.420198640204,56215.001801359904,5317.959570000022,8629.342121133972,2006.5770188660715,52.27580399997037
1638538200000,56672.24,56730.35,56535.54,56629.62,2857.92,2021-12-03 13:30:00,56642.94150000006,57074.437402923926,56211.44559707619,5311.123900000022,8626.869226847377,1995.3785731526675,51.03139829442108
1638540000000,56629.61,56692.4,56456.61,56487.5,1970.322,2021-12-03 14:00:00,56627.43350000008,57057.865342595476,56197.001657404646,5302.295710000023,8625.739994105734,1978.8514258943133,47.1477062572726
1638541800000,56487.5,57080.0,56461.02,56762.79,7348.724,2021-12-03 14:30:00,56633.07300000008,57067.47693910869,56198.669060891436,5325.8432500000235,8655.356046632814,1996.3304533672322,54.38872179695225
1638543600000,56762.79,56885.86,56705.14,56870.11,2244.105,2021-12-03 15:00:00,56625.41700000008,57036.83544381742,56213.998556182734,5323.260570000024,8655.061893097532,1991.4592469025158,56.86953838607135
1638545400000,56870.1,56999.99,56832.01,56885.17,2248.239,2021-12-03 15:30:00,56616.728000000076,56997.34236233168,56236.11363766847,5319.430620000023,8654.542746166262,1984.3184938337827,57.22116389199136
1638547200000,56885.18,56970.26,56783.0,56928.21,2437.883,2021-12-03 16:00:00,56621.25500000008,57014.226311534505,56228.283688465664,5307.933500000023,8650.968248705021,1964.8987512950268,58.26827925255689
1638549000000,56928.21,56990.31,56667.0,56777.14,3715.662,2021-12-03 16:30:00,56614.87100000008,56993.07945398423,56236.6625460159,5316.736240000023,8654.403436653845,1979.0690433462005,53.333618866279906
1638550800000,56777.13,56856.01,56536.14,56552.48,2700.577,2021-12-03 17:00:00,56604.42400000008,56977.36941279543,56231.478587204714,5307.450770000024,8651.086311836225,1963.8152281638238,46.963884829305
1638552600000,56552.48,56638.47,56508.0,56621.23,2216.788,2021-12-03 17:30:00,56591.610500000075,56943.1413318884,56240.079668111735,5312.055950000024,8651.111287054784,1973.0006129452606,48.9723194787114
1638554400000,56621.24,56630.89,56472.45,56522.74,2052.182,2021-12-03 18:00:00,56589.720500000076,56942.304094808605,56237.13690519153,5288.209100000024,8641.913036899618,1934.5051631004294,46.269100810264995
1638556200000,56522.73,56893.44,56515.47,56853.43,2970.584000000001,2021-12-03 18:30:00,56606.713500000056,56975.37174754117,56238.05525245894,5293.832400000025,8643.171278366066,1944.493521633984,55.209038594447314
1638558000000,56853.43,57382.98,56849.42,56943.78,12154.921,2021-12-03 19:00:00,56628.21850000006,57021.98335627862,56234.453643721485,5319.334910000023,8710.843822527419,1927.8259974726288,57.299467752096824
1638559800000,56946.41,56958.88,56719.61,56888.79,4646.222,2021-12-03 19:30:00,56645.68600000008,57052.912576643925,56238.45942335621,5231.266180000023,8523.306106918933,1939.2262530811136,55.59868122610357
1638561600000,56888.8,57200.0,56880.97,57087.63,4077.002,2021-12-03 20:00:00,56673.166000000056,57119.88494977169,56226.44705022844,5217.099130000023,8511.026980037854,1923.1712799621928,60.19909489616997
1638563400000,57089.65,57094.93,56831.7,57011.36,3456.75,2021-12-03 20:30:00,56696.877500000075,57162.15457532622,56231.60042467393,5220.511740000024,8512.43665933788,1928.5868206621647,57.72836675475809
1638565200000,57010.13,57244.74,56964.08,56978.97,4279.405,2021-12-03 21:00:00,56722.03900000008,57191.17142205704,56252.906577943104,5239.632030000023,8520.463795348553,1958.8002646514915,56.66473871999298
1638567000000,56978.96,57012.05,56800.0,56846.25,2890.932,2021-12-03 21:30:00,56749.56200000008,57178.28475401836,56320.83924598178,5244.689620000023,8521.504544293595,1967.8746957064511,52.40408938124578
1638568800000,56846.24,56998.81,56802.0,56963.35,2100.845,2021-12-03 22:00:00,56782.31000000008,57169.25701041495,56395.362989585214,5242.398320000023,8521.329971438341,1963.4666685617065,55.57780576484398
1638570600000,56963.36,57670.0,56761.3,56912.35,17676.991,2021-12-03 22:30:00,56809.83750000008,57148.53099586912,56471.144004131034,5380.105300000024,8881.643353395568,1878.5672466044805,53.892326665368316
1638572400000,56912.35,56968.7,56600.0,56753.4,6970.344,2021-12-03 23:00:00,56813.815000000075,57147.863679639726,56479.76632036043,5399.513420000024,8904.431627190908,1894.5952128091392,48.91351303408036
1638574200000,56753.4,56835.0,56212.0,56293.21,9997.831,2021-12-03 23:30:00,56796.994500000066,57194.33208579834,56399.65691420179,5467.8503100000235,8995.067074018807,1940.6335459812424,37.97500472209617
1638576000000,56293.22,56390.0,56115.98,56354.58,9646.843,2021-12-04 00:00:00,56790.348500000066,57211.880501964326,56368.8164980358,5526.503780000025,9073.899974573484,1979.1075854265641,39.905064449546146
